from_node_id,to_node_id,day_no,start_time_in_min,end_time_in_min,sensor_type,direction,link_count,occupancy,travel_time,avg_speed
15707,15643,1,480,540,link_count,1,5893,,,
15707,15643,1,540,600,link_count,1,4823,,,
15707,15643,1,600,660,link_count,1,5162,,,
15707,15643,1,660,720,link_count,1,4843,,,
15707,15643,1,720,780,link_count,1,4840,,,
15707,15643,1,780,840,link_count,1,5060,,,
15707,15643,1,840,900,link_count,1,5749,,,
15707,15643,1,900,960,link_count,1,6060,,,
15707,15643,1,960,1020,link_count,1,6280,,,
15707,15643,1,1020,1080,link_count,1,6129,,,
15707,15643,1,1080,1140,link_count,1,5405,,,
15707,15643,1,1140,1200,link_count,1,3743,,,
15707,15643,1,1200,1260,link_count,1,2892,,,
15707,15643,1,1260,1320,link_count,1,2397,,,
15707,15643,1,1320,1380,link_count,1,1707,,,
15707,15643,1,1380,1440,link_count,1,1059,,,
15656,15653,1,0,60,link_count,1,622,,,
15656,15653,1,60,120,link_count,1,427,,,
15656,15653,1,120,180,link_count,1,310,,,
15656,15653,1,180,240,link_count,1,317,,,
15656,15653,1,240,300,link_count,1,487,,,
15656,15653,1,300,360,link_count,1,1440,,,
15656,15653,1,360,420,link_count,1,3112,,,
15656,15653,1,420,480,link_count,1,5080,,,
15656,15653,1,480,540,link_count,1,4279,,,
15656,15653,1,540,600,link_count,1,3658,,,
15656,15653,1,600,660,link_count,1,3104,,,
15656,15653,1,660,720,link_count,1,3151,,,
15656,15653,1,720,780,link_count,1,3149,,,
15656,15653,1,780,840,link_count,1,3301,,,
15656,15653,1,840,900,link_count,1,3751,,,
15656,15653,1,900,960,link_count,1,4031,,,
15656,15653,1,960,1020,link_count,1,4141,,,
15656,15653,1,1020,1080,link_count,1,3834,,,
15656,15653,1,1080,1140,link_count,1,3516,,,
15656,15653,1,1140,1200,link_count,1,2881,,,
15656,15653,1,1200,1260,link_count,1,2408,,,
15656,15653,1,1260,1320,link_count,1,2008,,,
15656,15653,1,1320,1380,link_count,1,1647,,,
15656,15653,1,1380,1440,link_count,1,1100,,,
15652,15655,1,0,60,link_count,1,480,,,
15652,15655,1,60,120,link_count,1,284,,,
15652,15655,1,120,180,link_count,1,284,,,
15652,15655,1,180,240,link_count,1,385,,,
15652,15655,1,240,300,link_count,1,647,,,
15652,15655,1,300,360,link_count,1,1835,,,
15652,15655,1,360,420,link_count,1,3402,,,
15652,15655,1,420,480,link_count,1,3753,,,
15652,15655,1,480,540,link_count,1,3903,,,
15652,15655,1,540,600,link_count,1,3155,,,
15652,15655,1,600,660,link_count,1,3040,,,
15652,15655,1,660,720,link_count,1,3019,,,
15652,15655,1,720,780,link_count,1,3042,,,
15652,15655,1,780,840,link_count,1,3049,,,
15652,15655,1,840,900,link_count,1,3495,,,
15652,15655,1,900,960,link_count,1,4136,,,
15652,15655,1,960,1020,link_count,1,4290,,,
15652,15655,1,1020,1080,link_count,1,4255,,,
15652,15655,1,1080,1140,link_count,1,3703,,,
15652,15655,1,1140,1200,link_count,1,2571,,,
15652,15655,1,1200,1260,link_count,1,1968,,,
15652,15655,1,1260,1320,link_count,1,1605,,,
15652,15655,1,1320,1380,link_count,1,1258,,,
15652,15655,1,1380,1440,link_count,1,747,,,
15672,15656,1,0,60,link_count,1,625,,,
15672,15656,1,60,120,link_count,1,385,,,
15672,15656,1,120,180,link_count,1,336,,,
15672,15656,1,180,240,link_count,1,334,,,
15672,15656,1,240,300,link_count,1,591,,,
15672,15656,1,300,360,link_count,1,1879,,,
15672,15656,1,360,420,link_count,1,3886,,,
15672,15656,1,420,480,link_count,1,5510,,,
15672,15656,1,480,540,link_count,1,4531,,,
15672,15656,1,540,600,link_count,1,3594,,,
15672,15656,1,600,660,link_count,1,3217,,,
15672,15656,1,660,720,link_count,1,3393,,,
15672,15656,1,720,780,link_count,1,3386,,,
15672,15656,1,780,840,link_count,1,3589,,,
15672,15656,1,840,900,link_count,1,4065,,,
15672,15656,1,900,960,link_count,1,4304,,,
15672,15656,1,960,1020,link_count,1,4290,,,
15672,15656,1,1020,1080,link_count,1,4208,,,
15672,15656,1,1080,1140,link_count,1,2825,,,
15672,15656,1,1140,1200,link_count,1,2731,,,
15672,15656,1,1200,1260,link_count,1,2352,,,
15672,15656,1,1260,1320,link_count,1,2264,,,
15672,15656,1,1320,1380,link_count,1,1663,,,
15672,15656,1,1380,1440,link_count,1,1004,,,
15655,15675,1,0,60,link_count,1,463,,,
15655,15675,1,60,120,link_count,1,329,,,
15655,15675,1,120,180,link_count,1,313,,,
15655,15675,1,180,240,link_count,1,425,,,
15655,15675,1,240,300,link_count,1,904,,,
15655,15675,1,300,360,link_count,1,2457,,,
15655,15675,1,360,420,link_count,1,3815,,,
15655,15675,1,420,480,link_count,1,4612,,,
15655,15675,1,480,540,link_count,1,4151,,,
15655,15675,1,540,600,link_count,1,3441,,,
15655,15675,1,600,660,link_count,1,3226,,,
15655,15675,1,660,720,link_count,1,3850,,,
15655,15675,1,720,780,link_count,1,3728,,,
15655,15675,1,780,840,link_count,1,3714,,,
15655,15675,1,840,900,link_count,1,3993,,,
15655,15675,1,900,960,link_count,1,4847,,,
15655,15675,1,960,1020,link_count,1,4838,,,
15655,15675,1,1020,1080,link_count,1,4497,,,
15655,15675,1,1080,1140,link_count,1,3956,,,
15655,15675,1,1140,1200,link_count,1,2869,,,
15655,15675,1,1200,1260,link_count,1,2248,,,
15655,15675,1,1260,1320,link_count,1,1905,,,
15655,15675,1,1320,1380,link_count,1,1535,,,
15655,15675,1,1380,1440,link_count,1,943,,,
14658,14659,1,0,60,link_count,1,951,,,
14658,14659,1,60,120,link_count,1,541,,,
14658,14659,1,120,180,link_count,1,385,,,
14658,14659,1,180,240,link_count,1,387,,,
14658,14659,1,240,300,link_count,1,680,,,
14658,14659,1,300,360,link_count,1,1789,,,
14658,14659,1,360,420,link_count,1,4438,,,
14658,14659,1,420,480,link_count,1,7608,,,
14658,14659,1,480,540,link_count,1,6023,,,
14658,14659,1,540,600,link_count,1,5922,,,
14658,14659,1,600,660,link_count,1,5871,,,
14658,14659,1,660,720,link_count,1,5557,,,
14658,14659,1,720,780,link_count,1,5633,,,
14658,14659,1,780,840,link_count,1,5859,,,
14658,14659,1,840,900,link_count,1,6226,,,
14658,14659,1,900,960,link_count,1,6514,,,
14658,14659,1,960,1020,link_count,1,5919,,,
14658,14659,1,1020,1080,link_count,1,5395,,,
14658,14659,1,1080,1140,link_count,1,5415,,,
14658,14659,1,1140,1200,link_count,1,5283,,,
14658,14659,1,1200,1260,link_count,1,4306,,,
14658,14659,1,1260,1320,link_count,1,3454,,,
14658,14659,1,1320,1380,link_count,1,2656,,,
14658,14659,1,1380,1440,link_count,1,1815,,,
14821,14647,1,0,60,link_count,1,993,,,
14821,14647,1,60,120,link_count,1,536,,,
14821,14647,1,120,180,link_count,1,449,,,
14821,14647,1,180,240,link_count,1,505,,,
14821,14647,1,240,300,link_count,1,837,,,
14821,14647,1,300,360,link_count,1,2456,,,
14821,14647,1,360,420,link_count,1,4977,,,
14821,14647,1,420,480,link_count,1,6345,,,
14821,14647,1,480,540,link_count,1,6338,,,
14821,14647,1,540,600,link_count,1,5813,,,
14821,14647,1,600,660,link_count,1,5149,,,
14821,14647,1,660,720,link_count,1,5152,,,
14821,14647,1,720,780,link_count,1,5285,,,
14821,14647,1,780,840,link_count,1,5504,,,
14821,14647,1,840,900,link_count,1,6169,,,
14821,14647,1,900,960,link_count,1,7070,,,
14821,14647,1,960,1020,link_count,1,7308,,,
14821,14647,1,1020,1080,link_count,1,6784,,,
14821,14647,1,1080,1140,link_count,1,6643,,,
14821,14647,1,1140,1200,link_count,1,5397,,,
14821,14647,1,1200,1260,link_count,1,4377,,,
14821,14647,1,1260,1320,link_count,1,3939,,,
14821,14647,1,1320,1380,link_count,1,2842,,,
14821,14647,1,1380,1440,link_count,1,1759,,,
14659,14662,1,0,60,link_count,1,702,,,
14659,14662,1,60,120,link_count,1,399,,,
14659,14662,1,120,180,link_count,1,367,,,
14659,14662,1,180,240,link_count,1,408,,,
14659,14662,1,240,300,link_count,1,810,,,
14659,14662,1,300,360,link_count,1,2189,,,
14659,14662,1,360,420,link_count,1,5351,,,
14659,14662,1,420,480,link_count,1,6945,,,
14659,14662,1,480,540,link_count,1,5051,,,
14659,14662,1,540,600,link_count,1,5437,,,
14659,14662,1,600,660,link_count,1,5209,,,
14659,14662,1,660,720,link_count,1,5266,,,
14659,14662,1,720,780,link_count,1,5348,,,
14659,14662,1,780,840,link_count,1,5520,,,
14659,14662,1,840,900,link_count,1,5915,,,
14659,14662,1,900,960,link_count,1,5961,,,
14659,14662,1,960,1020,link_count,1,5320,,,
14659,14662,1,1020,1080,link_count,1,4801,,,
14659,14662,1,1080,1140,link_count,1,4497,,,
14659,14662,1,1140,1200,link_count,1,4299,,,
14659,14662,1,1200,1260,link_count,1,3316,,,
14659,14662,1,1260,1320,link_count,1,2553,,,
14659,14662,1,1320,1380,link_count,1,1961,,,
14659,14662,1,1380,1440,link_count,1,1349,,,
14716,14821,1,0,60,link_count,1,704,,,
14716,14821,1,60,120,link_count,1,400,,,
14716,14821,1,120,180,link_count,1,363,,,
14716,14821,1,180,240,link_count,1,510,,,
14716,14821,1,240,300,link_count,1,1061,,,
14716,14821,1,300,360,link_count,1,3289,,,
14716,14821,1,360,420,link_count,1,5304,,,
14716,14821,1,420,480,link_count,1,5983,,,
14716,14821,1,480,540,link_count,1,5689,,,
14716,14821,1,540,600,link_count,1,5266,,,
14716,14821,1,600,660,link_count,1,4802,,,
14716,14821,1,660,720,link_count,1,4881,,,
14716,14821,1,720,780,link_count,1,5081,,,
14716,14821,1,780,840,link_count,1,5318,,,
14716,14821,1,840,900,link_count,1,6027,,,
14716,14821,1,900,960,link_count,1,6718,,,
14716,14821,1,960,1020,link_count,1,6286,,,
14716,14821,1,1020,1080,link_count,1,5821,,,
14716,14821,1,1080,1140,link_count,1,5919,,,
14716,14821,1,1140,1200,link_count,1,4406,,,
14716,14821,1,1200,1260,link_count,1,3764,,,
14716,14821,1,1260,1320,link_count,1,3240,,,
14716,14821,1,1320,1380,link_count,1,2106,,,
14716,14821,1,1380,1440,link_count,1,1348,,,
14744,14745,1,0,60,link_count,1,865,,,
14744,14745,1,60,120,link_count,1,497,,,
14744,14745,1,120,180,link_count,1,386,,,
14744,14745,1,180,240,link_count,1,483,,,
14744,14745,1,240,300,link_count,1,933,,,
14744,14745,1,300,360,link_count,1,2371,,,
14744,14745,1,360,420,link_count,1,5201,,,
14744,14745,1,420,480,link_count,1,7566,,,
14744,14745,1,480,540,link_count,1,6137,,,
14744,14745,1,540,600,link_count,1,5890,,,
14744,14745,1,600,660,link_count,1,5784,,,
14744,14745,1,660,720,link_count,1,5622,,,
14744,14745,1,720,780,link_count,1,5711,,,
14744,14745,1,780,840,link_count,1,5904,,,
14744,14745,1,840,900,link_count,1,6377,,,
14744,14745,1,900,960,link_count,1,6386,,,
14744,14745,1,960,1020,link_count,1,5878,,,
14744,14745,1,1020,1080,link_count,1,5464,,,
14744,14745,1,1080,1140,link_count,1,5109,,,
14744,14745,1,1140,1200,link_count,1,4988,,,
14744,14745,1,1200,1260,link_count,1,4018,,,
14744,14745,1,1260,1320,link_count,1,3145,,,
14744,14745,1,1320,1380,link_count,1,2400,,,
14744,14745,1,1380,1440,link_count,1,1535,,,
14742,14743,1,0,60,link_count,1,950,,,
14742,14743,1,60,120,link_count,1,528,,,
14742,14743,1,120,180,link_count,1,440,,,
14742,14743,1,180,240,link_count,1,493,,,
14742,14743,1,240,300,link_count,1,845,,,
14742,14743,1,300,360,link_count,1,2470,,,
14742,14743,1,360,420,link_count,1,4851,,,
14742,14743,1,420,480,link_count,1,6244,,,
14742,14743,1,480,540,link_count,1,5679,,,
14742,14743,1,540,600,link_count,1,4884,,,
14742,14743,1,600,660,link_count,1,4786,,,
14742,14743,1,660,720,link_count,1,5055,,,
14742,14743,1,720,780,link_count,1,5158,,,
14742,14743,1,780,840,link_count,1,5451,,,
14742,14743,1,840,900,link_count,1,6094,,,
14742,14743,1,900,960,link_count,1,6912,,,
14742,14743,1,960,1020,link_count,1,6890,,,
14742,14743,1,1020,1080,link_count,1,6413,,,
14742,14743,1,1080,1140,link_count,1,6168,,,
14742,14743,1,1140,1200,link_count,1,5233,,,
14742,14743,1,1200,1260,link_count,1,4387,,,
14742,14743,1,1260,1320,link_count,1,3976,,,
14742,14743,1,1320,1380,link_count,1,2826,,,
14742,14743,1,1380,1440,link_count,1,1653,,,
15504,15512,1,0,60,link_count,1,238,,,
15504,15512,1,60,120,link_count,1,172,,,
15504,15512,1,120,180,link_count,1,182,,,
15504,15512,1,180,240,link_count,1,272,,,
15504,15512,1,240,300,link_count,1,878,,,
15504,15512,1,300,360,link_count,1,2125,,,
15504,15512,1,360,420,link_count,1,3499,,,
15504,15512,1,420,480,link_count,1,3449,,,
15504,15512,1,480,540,link_count,1,3234,,,
15504,15512,1,540,600,link_count,1,2757,,,
15504,15512,1,600,660,link_count,1,2519,,,
15504,15512,1,660,720,link_count,1,2502,,,
15504,15512,1,720,780,link_count,1,2557,,,
15504,15512,1,780,840,link_count,1,2860,,,
15504,15512,1,840,900,link_count,1,2897,,,
15504,15512,1,900,960,link_count,1,2661,,,
15504,15512,1,960,1020,link_count,1,2534,,,
15504,15512,1,1020,1080,link_count,1,2473,,,
15504,15512,1,1080,1140,link_count,1,2328,,,
15504,15512,1,1140,1200,link_count,1,1714,,,
15504,15512,1,1200,1260,link_count,1,1498,,,
15504,15512,1,1260,1320,link_count,1,1129,,,
15504,15512,1,1320,1380,link_count,1,754,,,
15504,15512,1,1380,1440,link_count,1,396,,,
15507,15506,1,0,60,link_count,1,362,,,
15507,15506,1,60,120,link_count,1,233,,,
15507,15506,1,120,180,link_count,1,186,,,
15507,15506,1,180,240,link_count,1,224,,,
15507,15506,1,240,300,link_count,1,495,,,
15507,15506,1,300,360,link_count,1,1555,,,
15507,15506,1,360,420,link_count,1,3170,,,
15507,15506,1,420,480,link_count,1,3821,,,
15507,15506,1,480,540,link_count,1,3391,,,
15507,15506,1,540,600,link_count,1,2573,,,
15507,15506,1,600,660,link_count,1,2689,,,
15507,15506,1,660,720,link_count,1,2630,,,
15507,15506,1,720,780,link_count,1,2501,,,
15507,15506,1,780,840,link_count,1,2517,,,
15507,15506,1,840,900,link_count,1,3078,,,
15507,15506,1,900,960,link_count,1,3497,,,
15507,15506,1,960,1020,link_count,1,4270,,,
15507,15506,1,1020,1080,link_count,1,4560,,,
15507,15506,1,1080,1140,link_count,1,3862,,,
15507,15506,1,1140,1200,link_count,1,2390,,,
15507,15506,1,1200,1260,link_count,1,1881,,,
15507,15506,1,1260,1320,link_count,1,1706,,,
15507,15506,1,1320,1380,link_count,1,1135,,,
15507,15506,1,1380,1440,link_count,1,676,,,
15512,15557,1,0,60,link_count,1,354,,,
15512,15557,1,60,120,link_count,1,214,,,
15512,15557,1,120,180,link_count,1,178,,,
15512,15557,1,180,240,link_count,1,189,,,
15512,15557,1,240,300,link_count,1,380,,,
15512,15557,1,300,360,link_count,1,1347,,,
15512,15557,1,360,420,link_count,1,3164,,,
15512,15557,1,420,480,link_count,1,4388,,,
15512,15557,1,480,540,link_count,1,3968,,,
15512,15557,1,540,600,link_count,1,3389,,,
15512,15557,1,600,660,link_count,1,2609,,,
15512,15557,1,660,720,link_count,1,2255,,,
15512,15557,1,720,780,link_count,1,2381,,,
15512,15557,1,780,840,link_count,1,2486,,,
15512,15557,1,840,900,link_count,1,2882,,,
15512,15557,1,900,960,link_count,1,3311,,,
15512,15557,1,960,1020,link_count,1,3305,,,
15512,15557,1,1020,1080,link_count,1,3249,,,
15512,15557,1,1080,1140,link_count,1,3042,,,
15512,15557,1,1140,1200,link_count,1,2440,,,
15512,15557,1,1200,1260,link_count,1,1849,,,
15512,15557,1,1260,1320,link_count,1,1566,,,
15512,15557,1,1320,1380,link_count,1,1098,,,
15512,15557,1,1380,1440,link_count,1,680,,,
15508,15507,1,0,60,link_count,1,348,,,
15508,15507,1,60,120,link_count,1,191,,,
15508,15507,1,120,180,link_count,1,194,,,
15508,15507,1,180,240,link_count,1,233,,,
15508,15507,1,240,300,link_count,1,551,,,
15508,15507,1,300,360,link_count,1,1825,,,
15508,15507,1,360,420,link_count,1,3660,,,
15508,15507,1,420,480,link_count,1,4115,,,
15508,15507,1,480,540,link_count,1,3739,,,
15508,15507,1,540,600,link_count,1,3147,,,
15508,15507,1,600,660,link_count,1,2509,,,
15508,15507,1,660,720,link_count,1,2406,,,
15508,15507,1,720,780,link_count,1,2379,,,
15508,15507,1,780,840,link_count,1,2591,,,
15508,15507,1,840,900,link_count,1,3364,,,
15508,15507,1,900,960,link_count,1,4263,,,
15508,15507,1,960,1020,link_count,1,4786,,,
15508,15507,1,1020,1080,link_count,1,4749,,,
15508,15507,1,1080,1140,link_count,1,4203,,,
15508,15507,1,1140,1200,link_count,1,2510,,,
15508,15507,1,1200,1260,link_count,1,1860,,,
15508,15507,1,1260,1320,link_count,1,1559,,,
15508,15507,1,1320,1380,link_count,1,1022,,,
15508,15507,1,1380,1440,link_count,1,590,,,
15419,15449,1,0,60,link_count,1,118,,,
15419,15449,1,60,120,link_count,1,50,,,
15419,15449,1,120,180,link_count,1,47,,,
15419,15449,1,180,240,link_count,1,33,,,
15419,15449,1,240,300,link_count,1,59,,,
15419,15449,1,300,360,link_count,1,325,,,
15419,15449,1,360,420,link_count,1,751,,,
15419,15449,1,420,480,link_count,1,1311,,,
15419,15449,1,480,540,link_count,1,1267,,,
15419,15449,1,540,600,link_count,1,836,,,
15419,15449,1,600,660,link_count,1,458,,,
15419,15449,1,660,720,link_count,1,395,,,
15419,15449,1,720,780,link_count,1,470,,,
15419,15449,1,780,840,link_count,1,434,,,
15419,15449,1,840,900,link_count,1,509,,,
15419,15449,1,900,960,link_count,1,1006,,,
15419,15449,1,960,1020,link_count,1,1209,,,
15419,15449,1,1020,1080,link_count,1,1336,,,
15419,15449,1,1080,1140,link_count,1,948,,,
15419,15449,1,1140,1200,link_count,1,547,,,
15419,15449,1,1200,1260,link_count,1,460,,,
15419,15449,1,1260,1320,link_count,1,426,,,
15419,15449,1,1320,1380,link_count,1,330,,,
15419,15449,1,1380,1440,link_count,1,247,,,
15442,15413,1,0,60,link_count,1,118,,,
15442,15413,1,60,120,link_count,1,62,,,
15442,15413,1,120,180,link_count,1,61,,,
15442,15413,1,180,240,link_count,1,67,,,
15442,15413,1,240,300,link_count,1,135,,,
15442,15413,1,300,360,link_count,1,380,,,
15442,15413,1,360,420,link_count,1,774,,,
15442,15413,1,420,480,link_count,1,1191,,,
15442,15413,1,480,540,link_count,1,1084,,,
15442,15413,1,540,600,link_count,1,678,,,
15442,15413,1,600,660,link_count,1,536,,,
15442,15413,1,660,720,link_count,1,737,,,
15442,15413,1,720,780,link_count,1,648,,,
15442,15413,1,780,840,link_count,1,631,,,
15442,15413,1,840,900,link_count,1,1197,,,
15442,15413,1,900,960,link_count,1,1733,,,
15442,15413,1,960,1020,link_count,1,2107,,,
15442,15413,1,1020,1080,link_count,1,2209,,,
15442,15413,1,1080,1140,link_count,1,1522,,,
15442,15413,1,1140,1200,link_count,1,671,,,
15442,15413,1,1200,1260,link_count,1,578,,,
15442,15413,1,1260,1320,link_count,1,515,,,
15442,15413,1,1320,1380,link_count,1,365,,,
15442,15413,1,1380,1440,link_count,1,195,,,
26074,26102,1,0,60,link_count,1,54,,,
26074,26102,1,60,120,link_count,1,31,,,
26074,26102,1,120,180,link_count,1,24,,,
26074,26102,1,180,240,link_count,1,12,,,
26074,26102,1,240,300,link_count,1,9,,,
26074,26102,1,300,360,link_count,1,64,,,
26074,26102,1,360,420,link_count,1,320,,,
26074,26102,1,420,480,link_count,1,696,,,
26074,26102,1,480,540,link_count,1,674,,,
26074,26102,1,540,600,link_count,1,447,,,
26074,26102,1,600,660,link_count,1,339,,,
26074,26102,1,660,720,link_count,1,396,,,
26074,26102,1,720,780,link_count,1,432,,,
26074,26102,1,780,840,link_count,1,466,,,
26074,26102,1,840,900,link_count,1,660,,,
26074,26102,1,900,960,link_count,1,988,,,
26074,26102,1,960,1020,link_count,1,1413,,,
26074,26102,1,1020,1080,link_count,1,1587,,,
26074,26102,1,1080,1140,link_count,1,1309,,,
26074,26102,1,1140,1200,link_count,1,779,,,
26074,26102,1,1200,1260,link_count,1,571,,,
26074,26102,1,1260,1320,link_count,1,410,,,
26074,26102,1,1320,1380,link_count,1,231,,,
26074,26102,1,1380,1440,link_count,1,130,,,
26095,26103,1,0,60,link_count,1,21,,,
26095,26103,1,60,120,link_count,1,12,,,
26095,26103,1,120,180,link_count,1,4,,,
26095,26103,1,180,240,link_count,1,18,,,
26095,26103,1,240,300,link_count,1,65,,,
26095,26103,1,300,360,link_count,1,329,,,
26095,26103,1,360,420,link_count,1,986,,,
26095,26103,1,420,480,link_count,1,1670,,,
26095,26103,1,480,540,link_count,1,1554,,,
26095,26103,1,540,600,link_count,1,867,,,
26095,26103,1,600,660,link_count,1,542,,,
26095,26103,1,660,720,link_count,1,469,,,
26095,26103,1,720,780,link_count,1,434,,,
26095,26103,1,780,840,link_count,1,429,,,
26095,26103,1,840,900,link_count,1,532,,,
26095,26103,1,900,960,link_count,1,708,,,
26095,26103,1,960,1020,link_count,1,758,,,
26095,26103,1,1020,1080,link_count,1,817,,,
26095,26103,1,1080,1140,link_count,1,673,,,
26095,26103,1,1140,1200,link_count,1,362,,,
26095,26103,1,1200,1260,link_count,1,248,,,
26095,26103,1,1260,1320,link_count,1,186,,,
26095,26103,1,1320,1380,link_count,1,95,,,
26095,26103,1,1380,1440,link_count,1,59,,,
26107,26101,1,0,60,link_count,1,382,,,
26107,26101,1,60,120,link_count,1,201,,,
26107,26101,1,120,180,link_count,1,137,,,
26107,26101,1,180,240,link_count,1,127,,,
26107,26101,1,240,300,link_count,1,174,,,
26107,26101,1,300,360,link_count,1,534,,,
26107,26101,1,360,420,link_count,1,1726,,,
26107,26101,1,420,480,link_count,1,3449,,,
26107,26101,1,480,540,link_count,1,3196,,,
26107,26101,1,540,600,link_count,1,2650,,,
26107,26101,1,600,660,link_count,1,2067,,,
26107,26101,1,660,720,link_count,1,2090,,,
26107,26101,1,720,780,link_count,1,2407,,,
26107,26101,1,780,840,link_count,1,2673,,,
26107,26101,1,840,900,link_count,1,3539,,,
26107,26101,1,900,960,link_count,1,4841,,,
26107,26101,1,960,1020,link_count,1,5065,,,
26107,26101,1,1020,1080,link_count,1,4968,,,
26107,26101,1,1080,1140,link_count,1,4710,,,
26107,26101,1,1140,1200,link_count,1,3158,,,
26107,26101,1,1200,1260,link_count,1,2569,,,
26107,26101,1,1260,1320,link_count,1,2093,,,
26107,26101,1,1320,1380,link_count,1,1319,,,
26107,26101,1,1380,1440,link_count,1,791,,,
26100,26108,1,0,60,link_count,1,241,,,
26100,26108,1,60,120,link_count,1,154,,,
26100,26108,1,120,180,link_count,1,130,,,
26100,26108,1,180,240,link_count,1,176,,,
26100,26108,1,240,300,link_count,1,471,,,
26100,26108,1,300,360,link_count,1,1806,,,
26100,26108,1,360,420,link_count,1,4786,,,
26100,26108,1,420,480,link_count,1,6080,,,
26100,26108,1,480,540,link_count,1,5859,,,
26100,26108,1,540,600,link_count,1,3991,,,
